"ine","Ficha","Municipio","Provincia","Comarca","Total","ODS","name","value"
"25078","25078-corbins","Corbins","Lleida","Segrià",1483,"ods16","ods16.deut.hab",837.4
"25078","25078-corbins","Corbins","Lleida","Segrià",1483,"ods17","ods17.coopIngr",NA
"25078","25078-corbins","Corbins","Lleida","Segrià",1483,"ods17","ods17.coopHab",NA
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods01","ods01.rdfb.hab",NA
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods01","ods01.PobrSev",NA
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods01","ods01.Gasto_23perHab",7.56
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods2","ods2.propEco",3.1
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods2","ods2.propSau",66
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods3","ods3.MortGen",NA
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods3","ods3.EV",NA
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods4","ods4.tasaSup",30
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods4","ods4.Gasto_32perHab",41.25
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods5","ods5.percAtFem",51.3157894736842
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods5","ods5.indexParitat",57
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods5","ods5.percDif",-19.2
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods6","ods6.consHab",130.6
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods6","ods6.total_m3",1.43
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods6","ods6.vuln",1
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods7","ods7.gas.hab.dia",NA
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods7","ods7.propFG",25.5
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods7","ods7.tasa.Ins",4.09
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods8","ods8.tasaParo",3.7
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods8","ods8.tasPib",NA
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods9","ods9.percInd",0
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods9","ods9.taxEmpInd",0
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods10","ods10.pobr",NA
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods10","ods10.gini",27.9
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods10","ods10.dep",67.6
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods11","ods11.indAcc",23.4
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods11","ods11.InMot1000",824.561403508772
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods11","ods11.supVerd_hab",47.13445131
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods11","ods11.pct_inun",0
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods12","ods12.select.kg_hab",220.4
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods12","ods12.fr_selectiva",37.42
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods13","ods13.Gasto_17perHab",25.96
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods13","ods13.Participa",0
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods15","ods15.tasaBosque",0
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods15","ods15.snuPerc",99.1
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods16","ods16.tasaCrimConv",NA
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods16","ods16.percVotants",82.76
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods16","ods16.deut.hab",66.1
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods17","ods17.coopIngr",NA
"25079","25079-cubells","Cubells","Lleida","Noguera",342,"ods17","ods17.coopHab",NA
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods01","ods01.rdfb.hab",NA
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods01","ods01.PobrSev",NA
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods01","ods01.Gasto_23perHab",20.68
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods2","ods2.propEco",11.6
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods2","ods2.propSau",52.1
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods3","ods3.MortGen",NA
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods3","ods3.EV",NA
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods4","ods4.tasaSup",24.2
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods4","ods4.Gasto_32perHab",133.95
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods5","ods5.percAtFem",53.3898305084746
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods5","ods5.indexParitat",57
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods5","ods5.percDif",-22.8
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods6","ods6.consHab",101.5
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods6","ods6.total_m3",2.435
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods6","ods6.vuln",1
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods7","ods7.gas.hab.dia",1.84
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods7","ods7.propFG",25
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods7","ods7.tasa.Ins",4.22
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods8","ods8.tasaParo",6.4
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods8","ods8.tasPib",NA
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods9","ods9.percInd",50
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods9","ods9.taxEmpInd",0
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods10","ods10.pobr",NA
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods10","ods10.gini",26.7
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods10","ods10.dep",80.4
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods11","ods11.indAcc",NA
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods11","ods11.InMot1000",792.168674698795
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods11","ods11.supVerd_hab",35.0144206
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods11","ods11.pct_inun",0
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods12","ods12.select.kg_hab",183.17
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods12","ods12.fr_selectiva",47.22
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods13","ods13.Gasto_17perHab",80.95
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods13","ods13.Participa",1
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods15","ods15.tasaBosque",34.3
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods15","ods15.snuPerc",99.1
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods16","ods16.tasaCrimConv",NA
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods16","ods16.percVotants",79.48
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods16","ods16.deut.hab",0
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods17","ods17.coopIngr",NA
"25081","25081-espluga-calba-l","Espluga Calba, L'","Lleida","Garrigues",332,"ods17","ods17.coopHab",NA
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods01","ods01.rdfb.hab",NA
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods01","ods01.PobrSev",NA
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods01","ods01.Gasto_23perHab",NA
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods2","ods2.propEco",0.6
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods2","ods2.propSau",27.7
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods3","ods3.MortGen",NA
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods3","ods3.EV",NA
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods4","ods4.tasaSup",39.7
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods4","ods4.Gasto_32perHab",NA
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods5","ods5.percAtFem",73.3333333333333
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods5","ods5.indexParitat",29
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods5","ods5.percDif",-21.9
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods6","ods6.consHab",268.2
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods6","ods6.total_m3",0.654
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods6","ods6.vuln",0
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods7","ods7.gas.hab.dia",NA
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods7","ods7.propFG",27.1
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods7","ods7.tasa.Ins",0.53
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods8","ods8.tasaParo",1.1
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods8","ods8.tasPib",NA
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods9","ods9.percInd",0
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods9","ods9.taxEmpInd",0
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods10","ods10.pobr",NA
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods10","ods10.gini",28.2
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods10","ods10.dep",42.5
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods11","ods11.indAcc",NA
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods11","ods11.InMot1000",765.171503957784
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods11","ods11.supVerd_hab",18.28551261
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods11","ods11.pct_inun",0
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods12","ods12.select.kg_hab",436.5
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods12","ods12.fr_selectiva",65.58
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods13","ods13.Gasto_17perHab",8.62
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods13","ods13.Participa",0
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods15","ods15.tasaBosque",44.3
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods15","ods15.snuPerc",99.2
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods16","ods16.tasaCrimConv",NA
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods16","ods16.percVotants",76.27
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods16","ods16.deut.hab",0
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods17","ods17.coopIngr",NA
"25082","25082-espot","Espot","Lleida","Pallars Sobirà",379,"ods17","ods17.coopHab",NA
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods01","ods01.rdfb.hab",NA
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods01","ods01.PobrSev",NA
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods01","ods01.Gasto_23perHab",21.39
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods2","ods2.propEco",3.6
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods2","ods2.propSau",69.3
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods3","ods3.MortGen",NA
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods3","ods3.EV",NA
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods4","ods4.tasaSup",34.1
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods4","ods4.Gasto_32perHab",0.3
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods5","ods5.percAtFem",100
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods5","ods5.indexParitat",100
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods5","ods5.percDif",-18
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods6","ods6.consHab",102.1
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods6","ods6.total_m3",1.744
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods6","ods6.vuln",1
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods7","ods7.gas.hab.dia",NA
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods7","ods7.propFG",24.1
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods7","ods7.tasa.Ins",6.17
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods8","ods8.tasaParo",2.2
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods8","ods8.tasPib",NA
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods9","ods9.percInd",0
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods9","ods9.taxEmpInd",0
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods10","ods10.pobr",NA
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods10","ods10.gini",30
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods10","ods10.dep",76.1
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods11","ods11.indAcc",NA
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods11","ods11.InMot1000",1043.20987654321
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods11","ods11.supVerd_hab",66.70662571
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods11","ods11.pct_inun",0
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods12","ods12.select.kg_hab",207.8
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods12","ods12.fr_selectiva",34.74
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods13","ods13.Gasto_17perHab",498.61
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods13","ods13.Participa",0
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods15","ods15.tasaBosque",6.9
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods15","ods15.snuPerc",98
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods16","ods16.tasaCrimConv",NA
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods16","ods16.percVotants",75.37
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods16","ods16.deut.hab",0
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods17","ods17.coopIngr",NA
"25085","25085-estaras","Estaràs","Lleida","Segarra",162,"ods17","ods17.coopHab",NA
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods01","ods01.rdfb.hab",NA
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods01","ods01.PobrSev",8.2
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods01","ods01.Gasto_23perHab",849.42
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods2","ods2.propEco",NA
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods2","ods2.propSau",NA
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods3","ods3.MortGen",NA
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods3","ods3.EV",NA
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods4","ods4.tasaSup",26.1
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods4","ods4.Gasto_32perHab",164.65
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods5","ods5.percAtFem",61.25
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods5","ods5.indexParitat",86
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods5","ods5.percDif",-27.5
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods6","ods6.consHab",154
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods6","ods6.total_m3",1.146
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods6","ods6.vuln",0
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods7","ods7.gas.hab.dia",NA
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods7","ods7.propFG",13.1
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods7","ods7.tasa.Ins",1.09
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods8","ods8.tasaParo",2.5
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods8","ods8.tasPib",NA
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods9","ods9.percInd",2.3
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods9","ods9.taxEmpInd",0
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods10","ods10.pobr",17
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods10","ods10.gini",30.6
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods10","ods10.dep",42.4
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods11","ods11.indAcc",15.6
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods11","ods11.InMot1000",555.434782608696
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods11","ods11.supVerd_hab",44.91264463
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods11","ods11.pct_inun",76.87
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods12","ods12.select.kg_hab",450.49
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods12","ods12.fr_selectiva",68.01
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods13","ods13.Gasto_17perHab",25.57
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods13","ods13.Participa",1
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods15","ods15.tasaBosque",24.2
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods15","ods15.snuPerc",91.6
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods16","ods16.tasaCrimConv",NA
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods16","ods16.percVotants",69.58
"25086","25086-esterri-daneu","Esterri d'Àneu","Lleida","Pallars Sobirà",920,"ods16","ods16.deut.hab",0
