"ine","Municipio","Població","Provincia","Comarca","any","n_habitatges","rendaHabM","cat_pobl","renda_famNeta","pes_llog"
"08118","Masnou, El",24444,"Barcelona","Maresme",2014,500,672,"10.000-50.000",NA,NA
"08118","Masnou, El",24444,"Barcelona","Maresme",2015,504,674,"10.000-50.000",38074,21.24
"08118","Masnou, El",24444,"Barcelona","Maresme",2016,491,725,"10.000-50.000",38872,22.38
"08118","Masnou, El",24444,"Barcelona","Maresme",2017,509,791,"10.000-50.000",39690,23.92
"08118","Masnou, El",24444,"Barcelona","Maresme",2018,592,824,"10.000-50.000",41583,23.78
"08118","Masnou, El",24444,"Barcelona","Maresme",2019,2081,886,"10.000-50.000",43164,24.63
"08118","Masnou, El",24444,"Barcelona","Maresme",2020,1868,851,"10.000-50.000",43266,23.6
"08118","Masnou, El",24444,"Barcelona","Maresme",2021,2100,841,"10.000-50.000",44634,22.61
"08118","Masnou, El",24444,"Barcelona","Maresme",2022,1785,920,"10.000-50.000",47049,23.46
"08118","Masnou, El",24444,"Barcelona","Maresme",2023,1505,991,"10.000-50.000",NA,NA
"08118","Masnou, El",24444,"Barcelona","Maresme",2024,1604,965,"10.000-50.000",NA,NA
"08119","Masquefa",10020,"Barcelona","Anoia",2007,30,536,"10.000-50.000",NA,NA
"08119","Masquefa",10020,"Barcelona","Anoia",2008,50,614,"10.000-50.000",NA,NA
"08119","Masquefa",10020,"Barcelona","Anoia",2009,62,616,"10.000-50.000",NA,NA
"08119","Masquefa",10020,"Barcelona","Anoia",2010,67,535,"10.000-50.000",NA,NA
"08119","Masquefa",10020,"Barcelona","Anoia",2011,80,553,"10.000-50.000",NA,NA
"08119","Masquefa",10020,"Barcelona","Anoia",2012,105,509,"10.000-50.000",NA,NA
"08119","Masquefa",10020,"Barcelona","Anoia",2013,114,497,"10.000-50.000",NA,NA
"08119","Masquefa",10020,"Barcelona","Anoia",2014,125,467,"10.000-50.000",NA,NA
"08119","Masquefa",10020,"Barcelona","Anoia",2015,133,474,"10.000-50.000",31192,18.24
"08119","Masquefa",10020,"Barcelona","Anoia",2016,112,506,"10.000-50.000",32366,18.76
"08119","Masquefa",10020,"Barcelona","Anoia",2017,126,570,"10.000-50.000",33903,20.18
"08119","Masquefa",10020,"Barcelona","Anoia",2018,144,566,"10.000-50.000",35329,19.22
"08119","Masquefa",10020,"Barcelona","Anoia",2019,398,603,"10.000-50.000",36541,19.8
"08119","Masquefa",10020,"Barcelona","Anoia",2020,402,583,"10.000-50.000",36732,19.05
"08119","Masquefa",10020,"Barcelona","Anoia",2021,414,621,"10.000-50.000",38477,19.37
"08119","Masquefa",10020,"Barcelona","Anoia",2022,357,657,"10.000-50.000",39669,19.87
"08119","Masquefa",10020,"Barcelona","Anoia",2023,299,680,"10.000-50.000",NA,NA
"08119","Masquefa",10020,"Barcelona","Anoia",2024,247,730,"10.000-50.000",NA,NA
"08120","Matadepera",9863,"Barcelona","Vallès Occidental",2007,43,821,"5.000-10.000",NA,NA
"08120","Matadepera",9863,"Barcelona","Vallès Occidental",2008,61,989,"5.000-10.000",NA,NA
"08120","Matadepera",9863,"Barcelona","Vallès Occidental",2009,119,815,"5.000-10.000",NA,NA
"08120","Matadepera",9863,"Barcelona","Vallès Occidental",2010,91,960,"5.000-10.000",NA,NA
"08120","Matadepera",9863,"Barcelona","Vallès Occidental",2011,101,856,"5.000-10.000",NA,NA
"08120","Matadepera",9863,"Barcelona","Vallès Occidental",2012,119,836,"5.000-10.000",NA,NA
"08120","Matadepera",9863,"Barcelona","Vallès Occidental",2013,109,825,"5.000-10.000",NA,NA
"08120","Matadepera",9863,"Barcelona","Vallès Occidental",2014,120,856,"5.000-10.000",NA,NA
"08120","Matadepera",9863,"Barcelona","Vallès Occidental",2015,102,896,"5.000-10.000",65219,16.49
"08120","Matadepera",9863,"Barcelona","Vallès Occidental",2016,116,878,"5.000-10.000",68286,15.43
"08120","Matadepera",9863,"Barcelona","Vallès Occidental",2017,107,954,"5.000-10.000",70071,16.34
"08120","Matadepera",9863,"Barcelona","Vallès Occidental",2018,140,933,"5.000-10.000",79632,14.06
"08120","Matadepera",9863,"Barcelona","Vallès Occidental",2019,406,1058,"5.000-10.000",62824,20.21
"08120","Matadepera",9863,"Barcelona","Vallès Occidental",2020,363,1076,"5.000-10.000",73201,17.64
"08120","Matadepera",9863,"Barcelona","Vallès Occidental",2021,402,1048,"5.000-10.000",76717,16.39
"08120","Matadepera",9863,"Barcelona","Vallès Occidental",2022,440,1159,"5.000-10.000",79553,17.48
"08120","Matadepera",9863,"Barcelona","Vallès Occidental",2023,420,1284,"5.000-10.000",NA,NA
"08120","Matadepera",9863,"Barcelona","Vallès Occidental",2024,296,1170,"5.000-10.000",NA,NA
"08121","Mataró",130887,"Barcelona","Maresme",2007,1704,612,"> 100.000",NA,NA
"08121","Mataró",130887,"Barcelona","Maresme",2008,2137,651,"> 100.000",NA,NA
"08121","Mataró",130887,"Barcelona","Maresme",2009,2482,599,"> 100.000",NA,NA
"08121","Mataró",130887,"Barcelona","Maresme",2010,2651,579,"> 100.000",NA,NA
"08121","Mataró",130887,"Barcelona","Maresme",2011,2836,567,"> 100.000",NA,NA
"08121","Mataró",130887,"Barcelona","Maresme",2012,3129,530,"> 100.000",NA,NA
"08121","Mataró",130887,"Barcelona","Maresme",2013,3617,496,"> 100.000",NA,NA
"08121","Mataró",130887,"Barcelona","Maresme",2014,3418,484,"> 100.000",NA,NA
"08121","Mataró",130887,"Barcelona","Maresme",2015,3023,503,"> 100.000",28315,21.32
"08121","Mataró",130887,"Barcelona","Maresme",2016,2851,540,"> 100.000",29515,21.95
"08121","Mataró",130887,"Barcelona","Maresme",2017,2964,577,"> 100.000",30250,22.89
"08121","Mataró",130887,"Barcelona","Maresme",2018,3026,629,"> 100.000",31764,23.76
"08121","Mataró",130887,"Barcelona","Maresme",2019,9945,652,"> 100.000",33144,23.61
"08121","Mataró",130887,"Barcelona","Maresme",2020,7941,655,"> 100.000",33263,23.63
"08121","Mataró",130887,"Barcelona","Maresme",2021,9349,635,"> 100.000",34603,22.02
"08121","Mataró",130887,"Barcelona","Maresme",2022,8342,677,"> 100.000",36490,22.26
"08121","Mataró",130887,"Barcelona","Maresme",2023,7485,742,"> 100.000",NA,NA
"08121","Mataró",130887,"Barcelona","Maresme",2024,6291,737,"> 100.000",NA,NA
"08122","Mediona",2632,"Barcelona","Alt Penedès",2007,13,371,"1.000-5.000",NA,NA
"08122","Mediona",2632,"Barcelona","Alt Penedès",2008,12,430,"1.000-5.000",NA,NA
"08122","Mediona",2632,"Barcelona","Alt Penedès",2009,9,353,"1.000-5.000",NA,NA
"08122","Mediona",2632,"Barcelona","Alt Penedès",2010,11,354,"1.000-5.000",NA,NA
"08122","Mediona",2632,"Barcelona","Alt Penedès",2011,20,460,"1.000-5.000",NA,NA
"08122","Mediona",2632,"Barcelona","Alt Penedès",2012,17,382,"1.000-5.000",NA,NA
"08122","Mediona",2632,"Barcelona","Alt Penedès",2013,22,424,"1.000-5.000",NA,NA
"08122","Mediona",2632,"Barcelona","Alt Penedès",2014,19,397,"1.000-5.000",NA,NA
"08122","Mediona",2632,"Barcelona","Alt Penedès",2015,22,429,"1.000-5.000",26185,19.66
"08122","Mediona",2632,"Barcelona","Alt Penedès",2016,42,451,"1.000-5.000",28261,19.15
"08122","Mediona",2632,"Barcelona","Alt Penedès",2017,33,468,"1.000-5.000",27846,20.17
"08122","Mediona",2632,"Barcelona","Alt Penedès",2018,47,495,"1.000-5.000",28711,20.69
"08122","Mediona",2632,"Barcelona","Alt Penedès",2019,92,478,"1.000-5.000",29739,19.29
"08122","Mediona",2632,"Barcelona","Alt Penedès",2020,53,604,"1.000-5.000",30503,23.76
"08122","Mediona",2632,"Barcelona","Alt Penedès",2021,114,505,"1.000-5.000",31780,19.07
"08122","Mediona",2632,"Barcelona","Alt Penedès",2022,144,438,"1.000-5.000",34133,15.4
"08122","Mediona",2632,"Barcelona","Alt Penedès",2023,92,530,"1.000-5.000",NA,NA
"08122","Mediona",2632,"Barcelona","Alt Penedès",2024,71,524,"1.000-5.000",NA,NA
"08123","Molins de Rei",26930,"Barcelona","Baix Llobregat",2007,170,648,"10.000-50.000",NA,NA
"08123","Molins de Rei",26930,"Barcelona","Baix Llobregat",2008,205,716,"10.000-50.000",NA,NA
"08123","Molins de Rei",26930,"Barcelona","Baix Llobregat",2009,256,682,"10.000-50.000",NA,NA
"08123","Molins de Rei",26930,"Barcelona","Baix Llobregat",2010,387,636,"10.000-50.000",NA,NA
"08123","Molins de Rei",26930,"Barcelona","Baix Llobregat",2011,399,635,"10.000-50.000",NA,NA
"08123","Molins de Rei",26930,"Barcelona","Baix Llobregat",2012,386,611,"10.000-50.000",NA,NA
"08123","Molins de Rei",26930,"Barcelona","Baix Llobregat",2013,398,571,"10.000-50.000",NA,NA
"08123","Molins de Rei",26930,"Barcelona","Baix Llobregat",2014,393,588,"10.000-50.000",NA,NA
"08123","Molins de Rei",26930,"Barcelona","Baix Llobregat",2015,347,594,"10.000-50.000",37508,19
"08123","Molins de Rei",26930,"Barcelona","Baix Llobregat",2016,370,630,"10.000-50.000",37903,19.95
"08123","Molins de Rei",26930,"Barcelona","Baix Llobregat",2017,424,680,"10.000-50.000",39079,20.88
"08123","Molins de Rei",26930,"Barcelona","Baix Llobregat",2018,471,720,"10.000-50.000",40051,21.57
"08123","Molins de Rei",26930,"Barcelona","Baix Llobregat",2019,1483,769,"10.000-50.000",42243,21.85
"08123","Molins de Rei",26930,"Barcelona","Baix Llobregat",2020,1273,772,"10.000-50.000",41845,22.14
"08123","Molins de Rei",26930,"Barcelona","Baix Llobregat",2021,1587,735,"10.000-50.000",43485,20.28
"08123","Molins de Rei",26930,"Barcelona","Baix Llobregat",2022,1663,752,"10.000-50.000",45146,19.99
"08123","Molins de Rei",26930,"Barcelona","Baix Llobregat",2023,1291,816,"10.000-50.000",NA,NA
"08123","Molins de Rei",26930,"Barcelona","Baix Llobregat",2024,1372,824,"10.000-50.000",NA,NA
"08124","Mollet del Vallès",52045,"Barcelona","Vallès Oriental",2007,192,634,"50.000-100.000",NA,NA
"08124","Mollet del Vallès",52045,"Barcelona","Vallès Oriental",2008,377,556,"50.000-100.000",NA,NA
"08124","Mollet del Vallès",52045,"Barcelona","Vallès Oriental",2009,370,623,"50.000-100.000",NA,NA
"08124","Mollet del Vallès",52045,"Barcelona","Vallès Oriental",2010,491,574,"50.000-100.000",NA,NA
"08124","Mollet del Vallès",52045,"Barcelona","Vallès Oriental",2011,732,568,"50.000-100.000",NA,NA
"08124","Mollet del Vallès",52045,"Barcelona","Vallès Oriental",2012,817,523,"50.000-100.000",NA,NA
"08124","Mollet del Vallès",52045,"Barcelona","Vallès Oriental",2013,902,484,"50.000-100.000",NA,NA
"08124","Mollet del Vallès",52045,"Barcelona","Vallès Oriental",2014,861,478,"50.000-100.000",NA,NA
"08124","Mollet del Vallès",52045,"Barcelona","Vallès Oriental",2015,769,495,"50.000-100.000",30779,19.3
"08124","Mollet del Vallès",52045,"Barcelona","Vallès Oriental",2016,737,517,"50.000-100.000",31539,19.67
"08124","Mollet del Vallès",52045,"Barcelona","Vallès Oriental",2017,775,559,"50.000-100.000",32350,20.74
"08124","Mollet del Vallès",52045,"Barcelona","Vallès Oriental",2018,859,603,"50.000-100.000",33637,21.51
"08124","Mollet del Vallès",52045,"Barcelona","Vallès Oriental",2019,2655,645,"50.000-100.000",35177,22
"08124","Mollet del Vallès",52045,"Barcelona","Vallès Oriental",2020,2205,654,"50.000-100.000",35187,22.3
"08124","Mollet del Vallès",52045,"Barcelona","Vallès Oriental",2021,2692,632,"50.000-100.000",36486,20.79
"08124","Mollet del Vallès",52045,"Barcelona","Vallès Oriental",2022,2415,663,"50.000-100.000",37549,21.19
"08124","Mollet del Vallès",52045,"Barcelona","Vallès Oriental",2023,2452,702,"50.000-100.000",NA,NA
"08124","Mollet del Vallès",52045,"Barcelona","Vallès Oriental",2024,2101,729,"50.000-100.000",NA,NA
"08125","Montcada i Reixac",37096,"Barcelona","Vallès Occidental",2007,208,591,"10.000-50.000",NA,NA
"08125","Montcada i Reixac",37096,"Barcelona","Vallès Occidental",2008,251,667,"10.000-50.000",NA,NA
"08125","Montcada i Reixac",37096,"Barcelona","Vallès Occidental",2009,261,632,"10.000-50.000",NA,NA
"08125","Montcada i Reixac",37096,"Barcelona","Vallès Occidental",2010,354,586,"10.000-50.000",NA,NA
"08125","Montcada i Reixac",37096,"Barcelona","Vallès Occidental",2011,431,565,"10.000-50.000",NA,NA
"08125","Montcada i Reixac",37096,"Barcelona","Vallès Occidental",2012,484,553,"10.000-50.000",NA,NA
"08125","Montcada i Reixac",37096,"Barcelona","Vallès Occidental",2013,465,514,"10.000-50.000",NA,NA
"08125","Montcada i Reixac",37096,"Barcelona","Vallès Occidental",2014,461,506,"10.000-50.000",NA,NA
"08125","Montcada i Reixac",37096,"Barcelona","Vallès Occidental",2015,475,517,"10.000-50.000",29584,20.97
"08125","Montcada i Reixac",37096,"Barcelona","Vallès Occidental",2016,462,535,"10.000-50.000",30427,21.1
"08125","Montcada i Reixac",37096,"Barcelona","Vallès Occidental",2017,459,557,"10.000-50.000",31229,21.4
"08125","Montcada i Reixac",37096,"Barcelona","Vallès Occidental",2018,482,604,"10.000-50.000",32872,22.05
"08125","Montcada i Reixac",37096,"Barcelona","Vallès Occidental",2019,1584,637,"10.000-50.000",34248,22.32
"08125","Montcada i Reixac",37096,"Barcelona","Vallès Occidental",2020,1241,650,"10.000-50.000",34324,22.72
"08125","Montcada i Reixac",37096,"Barcelona","Vallès Occidental",2021,1525,644,"10.000-50.000",36267,21.31
"08125","Montcada i Reixac",37096,"Barcelona","Vallès Occidental",2022,1615,658,"10.000-50.000",37122,21.27
"08125","Montcada i Reixac",37096,"Barcelona","Vallès Occidental",2023,1537,691,"10.000-50.000",NA,NA
"08125","Montcada i Reixac",37096,"Barcelona","Vallès Occidental",2024,1205,726,"10.000-50.000",NA,NA
"08126","Montgat",12646,"Barcelona","Maresme",2007,89,686,"10.000-50.000",NA,NA
"08126","Montgat",12646,"Barcelona","Maresme",2008,112,732,"10.000-50.000",NA,NA
"08126","Montgat",12646,"Barcelona","Maresme",2009,133,715,"10.000-50.000",NA,NA
"08126","Montgat",12646,"Barcelona","Maresme",2010,155,719,"10.000-50.000",NA,NA
"08126","Montgat",12646,"Barcelona","Maresme",2011,154,743,"10.000-50.000",NA,NA
"08126","Montgat",12646,"Barcelona","Maresme",2012,188,749,"10.000-50.000",NA,NA
"08126","Montgat",12646,"Barcelona","Maresme",2013,195,670,"10.000-50.000",NA,NA
"08126","Montgat",12646,"Barcelona","Maresme",2014,203,671,"10.000-50.000",NA,NA
"08126","Montgat",12646,"Barcelona","Maresme",2015,196,679,"10.000-50.000",35778,22.77
"08126","Montgat",12646,"Barcelona","Maresme",2016,159,741,"10.000-50.000",36954,24.06
"08126","Montgat",12646,"Barcelona","Maresme",2017,221,835,"10.000-50.000",37657,26.61
"08126","Montgat",12646,"Barcelona","Maresme",2018,233,833,"10.000-50.000",38556,25.93
"08126","Montgat",12646,"Barcelona","Maresme",2019,559,888,"10.000-50.000",40382,26.39
"08126","Montgat",12646,"Barcelona","Maresme",2020,561,920,"10.000-50.000",40530,27.24
"08126","Montgat",12646,"Barcelona","Maresme",2021,739,822,"10.000-50.000",42514,23.2
"08126","Montgat",12646,"Barcelona","Maresme",2022,634,933,"10.000-50.000",44855,24.96
"08126","Montgat",12646,"Barcelona","Maresme",2023,725,1005,"10.000-50.000",NA,NA
"08126","Montgat",12646,"Barcelona","Maresme",2024,515,1036,"10.000-50.000",NA,NA
"08127","Monistrol de Montserrat",3188,"Barcelona","Bages",2007,10,479,"1.000-5.000",NA,NA
"08127","Monistrol de Montserrat",3188,"Barcelona","Bages",2008,19,482,"1.000-5.000",NA,NA
"08127","Monistrol de Montserrat",3188,"Barcelona","Bages",2009,25,478,"1.000-5.000",NA,NA
"08127","Monistrol de Montserrat",3188,"Barcelona","Bages",2010,43,387,"1.000-5.000",NA,NA
"08127","Monistrol de Montserrat",3188,"Barcelona","Bages",2011,80,363,"1.000-5.000",NA,NA
"08127","Monistrol de Montserrat",3188,"Barcelona","Bages",2012,82,343,"1.000-5.000",NA,NA
"08127","Monistrol de Montserrat",3188,"Barcelona","Bages",2013,65,362,"1.000-5.000",NA,NA
"08127","Monistrol de Montserrat",3188,"Barcelona","Bages",2014,69,336,"1.000-5.000",NA,NA
"08127","Monistrol de Montserrat",3188,"Barcelona","Bages",2015,75,331,"1.000-5.000",27831,14.27
"08127","Monistrol de Montserrat",3188,"Barcelona","Bages",2016,87,359,"1.000-5.000",29062,14.82
"08127","Monistrol de Montserrat",3188,"Barcelona","Bages",2017,84,424,"1.000-5.000",29109,17.48
"08127","Monistrol de Montserrat",3188,"Barcelona","Bages",2018,100,404,"1.000-5.000",30130,16.09
"08127","Monistrol de Montserrat",3188,"Barcelona","Bages",2019,243,468,"1.000-5.000",31806,17.66
"08127","Monistrol de Montserrat",3188,"Barcelona","Bages",2020,223,427,"1.000-5.000",31510,16.26
"08127","Monistrol de Montserrat",3188,"Barcelona","Bages",2021,212,462,"1.000-5.000",31971,17.34
"08127","Monistrol de Montserrat",3188,"Barcelona","Bages",2022,217,464,"1.000-5.000",33797,16.47
"08127","Monistrol de Montserrat",3188,"Barcelona","Bages",2023,162,564,"1.000-5.000",NA,NA
"08127","Monistrol de Montserrat",3188,"Barcelona","Bages",2024,193,542,"1.000-5.000",NA,NA
"08128","Monistrol de Calders",762,"Barcelona","Moianès",2009,7,441,"< 1.000",NA,NA
"08128","Monistrol de Calders",762,"Barcelona","Moianès",2012,6,271,"< 1.000",NA,NA
"08128","Monistrol de Calders",762,"Barcelona","Moianès",2016,6,433,"< 1.000",28266,18.38
"08128","Monistrol de Calders",762,"Barcelona","Moianès",2018,11,367,"< 1.000",30060,14.65
"08128","Monistrol de Calders",762,"Barcelona","Moianès",2019,6,404,"< 1.000",30362,15.97
"08128","Monistrol de Calders",762,"Barcelona","Moianès",2020,18,417,"< 1.000",32070,15.6
"08128","Monistrol de Calders",762,"Barcelona","Moianès",2021,9,368,"< 1.000",32055,13.78
"08128","Monistrol de Calders",762,"Barcelona","Moianès",2022,22,384,"< 1.000",35148,13.11
"08128","Monistrol de Calders",762,"Barcelona","Moianès",2023,20,361,"< 1.000",NA,NA
"08128","Monistrol de Calders",762,"Barcelona","Moianès",2024,18,464,"< 1.000",NA,NA
"08129","Muntanyola",712,"Barcelona","Osona",2017,8,588,"< 1.000",34734,20.31
"08129","Muntanyola",712,"Barcelona","Osona",2018,6,540,"< 1.000",36670,17.67
"08129","Muntanyola",712,"Barcelona","Osona",2019,14,856,"< 1.000",38029,27.01
"08129","Muntanyola",712,"Barcelona","Osona",2020,22,785,"< 1.000",42695,22.06
"08131","Montesquiu",1095,"Barcelona","Osona",2008,6,419,"1.000-5.000",NA,NA
"08131","Montesquiu",1095,"Barcelona","Osona",2009,14,408,"1.000-5.000",NA,NA
"08131","Montesquiu",1095,"Barcelona","Osona",2010,15,344,"1.000-5.000",NA,NA
"08131","Montesquiu",1095,"Barcelona","Osona",2011,26,373,"1.000-5.000",NA,NA
"08131","Montesquiu",1095,"Barcelona","Osona",2012,23,394,"1.000-5.000",NA,NA
"08131","Montesquiu",1095,"Barcelona","Osona",2013,13,324,"1.000-5.000",NA,NA
"08131","Montesquiu",1095,"Barcelona","Osona",2014,42,318,"1.000-5.000",NA,NA
"08131","Montesquiu",1095,"Barcelona","Osona",2015,15,317,"1.000-5.000",27430,13.87
"08131","Montesquiu",1095,"Barcelona","Osona",2016,22,295,"1.000-5.000",28082,12.61
"08131","Montesquiu",1095,"Barcelona","Osona",2017,25,379,"1.000-5.000",28166,16.15
"08131","Montesquiu",1095,"Barcelona","Osona",2018,23,363,"1.000-5.000",29462,14.79
"08131","Montesquiu",1095,"Barcelona","Osona",2019,121,338,"1.000-5.000",29535,13.73
"08131","Montesquiu",1095,"Barcelona","Osona",2020,52,399,"1.000-5.000",29565,16.19
"08131","Montesquiu",1095,"Barcelona","Osona",2021,50,416,"1.000-5.000",30836,16.19
"08131","Montesquiu",1095,"Barcelona","Osona",2022,80,371,"1.000-5.000",33745,13.19
"08131","Montesquiu",1095,"Barcelona","Osona",2023,56,470,"1.000-5.000",NA,NA
"08131","Montesquiu",1095,"Barcelona","Osona",2024,89,460,"1.000-5.000",NA,NA
"08132","Montmajor",474,"Barcelona","Berguedà",2018,9,326,"< 1.000",33680,11.62
"08132","Montmajor",474,"Barcelona","Berguedà",2019,10,272,"< 1.000",38155,8.55
"08132","Montmajor",474,"Barcelona","Berguedà",2020,9,416,"< 1.000",36640,13.62
"08132","Montmajor",474,"Barcelona","Berguedà",2021,18,505,"< 1.000",36304,16.69
"08132","Montmajor",474,"Barcelona","Berguedà",2022,8,573,"< 1.000",37278,18.45
"08132","Montmajor",474,"Barcelona","Berguedà",2023,7,501,"< 1.000",NA,NA
"08134","Figaró-Montmany",1190,"Barcelona","Vallès Oriental",2007,7,587,"1.000-5.000",NA,NA
"08134","Figaró-Montmany",1190,"Barcelona","Vallès Oriental",2009,11,476,"1.000-5.000",NA,NA
"08134","Figaró-Montmany",1190,"Barcelona","Vallès Oriental",2010,20,481,"1.000-5.000",NA,NA
"08134","Figaró-Montmany",1190,"Barcelona","Vallès Oriental",2011,18,435,"1.000-5.000",NA,NA
"08134","Figaró-Montmany",1190,"Barcelona","Vallès Oriental",2012,11,440,"1.000-5.000",NA,NA
"08134","Figaró-Montmany",1190,"Barcelona","Vallès Oriental",2013,14,399,"1.000-5.000",NA,NA
"08134","Figaró-Montmany",1190,"Barcelona","Vallès Oriental",2014,30,400,"1.000-5.000",NA,NA
"08134","Figaró-Montmany",1190,"Barcelona","Vallès Oriental",2015,30,405,"1.000-5.000",29079,16.71
"08134","Figaró-Montmany",1190,"Barcelona","Vallès Oriental",2016,27,519,"1.000-5.000",29764,20.92
"08134","Figaró-Montmany",1190,"Barcelona","Vallès Oriental",2017,24,551,"1.000-5.000",30896,21.4
