ANY,PROVINCIA,COMARCA,CDMUN,MUNICIPI,SECTOR,CONSUM [kWh PCS],OBSERVACIONS
2018,BARCELONA,ANOIA,08286,"TORRE DE CLARAMUNT, LA",DOMÈSTIC,3677108,
2018,BARCELONA,ANOIA,08286,"TORRE DE CLARAMUNT, LA",INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,BARCELONA,ANOIA,08286,"TORRE DE CLARAMUNT, LA",SERVEIS,264065,
2018,BARCELONA,ALT PENEDES,08287,TORRELAVIT,SERVEIS,,Dades subjectes a secret estadístic.
2018,BARCELONA,ALT PENEDES,08287,TORRELAVIT,DOMÈSTIC,2526991,
2018,BARCELONA,BAIX LLOBREGAT,08289,TORRELLES DE LLOBREGAT,DOMÈSTIC,5986618,
2018,BARCELONA,BAIX LLOBREGAT,08289,TORRELLES DE LLOBREGAT,SERVEIS,,Dades subjectes a secret estadístic.
2018,BARCELONA,VALLES OCCIDENTAL,08290,ULLASTRELL,SERVEIS,,Dades subjectes a secret estadístic.
2018,BARCELONA,VALLES OCCIDENTAL,08290,ULLASTRELL,DOMÈSTIC,2412302,
2018,BARCELONA,ANOIA,08292,VALLBONA D'ANOIA,DOMÈSTIC,3045709,
2018,BARCELONA,ANOIA,08292,VALLBONA D'ANOIA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,BARCELONA,VALLES ORIENTAL,08294,VALLGORGUINA,DOMÈSTIC,948731,
2018,BARCELONA,BAIX LLOBREGAT,08295,VALLIRANA,SERVEIS,2661563,
2018,BARCELONA,BAIX LLOBREGAT,08295,VALLIRANA,DOMÈSTIC,18301981,
2018,BARCELONA,VALLES ORIENTAL,08296,VALLROMANES,SERVEIS,935185,
2018,BARCELONA,VALLES ORIENTAL,08296,VALLROMANES,DOMÈSTIC,6572203,
2018,BARCELONA,OSONA,08298,VIC,SERVEIS,54050331,
2018,BARCELONA,OSONA,08298,VIC,INDUSTRIAL,81523799,
2018,BARCELONA,OSONA,08298,VIC,DOMÈSTIC,131596618,
2018,BARCELONA,VALLES OCCIDENTAL,08300,VILADECAVALLS,SERVEIS,,Dades subjectes a secret estadístic.
2018,BARCELONA,VALLES OCCIDENTAL,08300,VILADECAVALLS,INDUSTRIAL,7459238,
2018,BARCELONA,VALLES OCCIDENTAL,08300,VILADECAVALLS,DOMÈSTIC,16201859,
2018,BARCELONA,BAIX LLOBREGAT,08301,VILADECANS,SERVEIS,26737452,Inclou el consum del sector transport.
2018,BARCELONA,BAIX LLOBREGAT,08301,VILADECANS,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,BARCELONA,BAIX LLOBREGAT,08301,VILADECANS,DOMÈSTIC,82474103,
2018,BARCELONA,ANOIA,08302,VILANOVA DEL CAMI,SERVEIS,2154687,
2018,BARCELONA,ANOIA,08302,VILANOVA DEL CAMI,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,BARCELONA,ANOIA,08302,VILANOVA DEL CAMI,DOMÈSTIC,21401780,
2018,BARCELONA,ALT PENEDES,08305,VILAFRANCA DEL PENEDES,SERVEIS,18124007,
2018,BARCELONA,ALT PENEDES,08305,VILAFRANCA DEL PENEDES,INDUSTRIAL,4823377,
2018,BARCELONA,ALT PENEDES,08305,VILAFRANCA DEL PENEDES,DOMÈSTIC,76393817,
2018,BARCELONA,VALLES ORIENTAL,08306,VILALBA SASSERRA,DOMÈSTIC,125492,
2018,BARCELONA,VALLES ORIENTAL,08306,VILALBA SASSERRA,SERVEIS,,Dades subjectes a secret estadístic.
2018,BARCELONA,GARRAF,08307,VILANOVA I LA GELTRU,INDUSTRIAL,68592071,
2018,BARCELONA,GARRAF,08307,VILANOVA I LA GELTRU,SERVEIS,17164962,
2018,BARCELONA,GARRAF,08307,VILANOVA I LA GELTRU,DOMÈSTIC,93497861,
2018,BARCELONA,VALLES ORIENTAL,08902,VILANOVA DEL VALLES,DOMÈSTIC,7303193,
2018,BARCELONA,VALLES ORIENTAL,08902,VILANOVA DEL VALLES,SERVEIS,521028,
2018,BARCELONA,VALLES OCCIDENTAL,08904,BADIA DEL VALLES,DOMÈSTIC,14411864,
2018,BARCELONA,VALLES OCCIDENTAL,08904,BADIA DEL VALLES,SERVEIS,3503977,
2018,BARCELONA,BAIX LLOBREGAT,08905,"PALMA DE CERVELLO, LA",SERVEIS,592081,
2018,BARCELONA,BAIX LLOBREGAT,08905,"PALMA DE CERVELLO, LA",INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,BARCELONA,BAIX LLOBREGAT,08905,"PALMA DE CERVELLO, LA",DOMÈSTIC,4887192,
2018,GIRONA,GIRONES,17002,AIGUAVIVA,SERVEIS,832824,
2018,GIRONA,GIRONES,17002,AIGUAVIVA,INDUSTRIAL,30219907,
2018,GIRONA,GIRONES,17002,AIGUAVIVA,DOMÈSTIC,1295441,
2018,GIRONA,GARROTXA,17010,ARGELAGUER,DOMÈSTIC,995257,
2018,GIRONA,GARROTXA,17010,ARGELAGUER,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,GARROTXA,17010,ARGELAGUER,PRIMARI,,Dades subjectes a secret estadístic.
2018,GIRONA,GARROTXA,17010,ARGELAGUER,SERVEIS,,Dades subjectes a secret estadístic.
2018,GIRONA,BAIX EMPORDA,17013,BEGUR,DOMÈSTIC,237647,
2018,GIRONA,PLA DE L'ESTANY,17015,BANYOLES,DOMÈSTIC,44792606,
2018,GIRONA,PLA DE L'ESTANY,17015,BANYOLES,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,PLA DE L'ESTANY,17015,BANYOLES,SERVEIS,11494021,
2018,GIRONA,BAIX EMPORDA,17018,BELLCAIRE D'EMPORDA,DOMÈSTIC,1172566,
2018,GIRONA,GARROTXA,17019,BESALU,SERVEIS,1085155,
2018,GIRONA,GARROTXA,17019,BESALU,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,GARROTXA,17019,BESALU,DOMÈSTIC,6990110,
2018,GIRONA,GIRONES,17020,BESCANO,DOMÈSTIC,9587137,
2018,GIRONA,GIRONES,17020,BESCANO,SERVEIS,1125126,
2018,GIRONA,GARROTXA,17021,BEUDA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,BAIX EMPORDA,17022,"BISBAL D'EMPORDA, LA",INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,BAIX EMPORDA,17022,"BISBAL D'EMPORDA, LA",SERVEIS,2399158,
2018,GIRONA,BAIX EMPORDA,17022,"BISBAL D'EMPORDA, LA",DOMÈSTIC,22768346,
2018,GIRONA,SELVA,17023,BLANES,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,SELVA,17023,BLANES,SERVEIS,17137537,
2018,GIRONA,SELVA,17023,BLANES,DOMÈSTIC,76466585,
2018,GIRONA,GIRONES,17025,BORDILS,DOMÈSTIC,4497983,
2018,GIRONA,GIRONES,17025,BORDILS,SERVEIS,,Dades subjectes a secret estadístic.
2018,GIRONA,SELVA,17027,BREDA,SERVEIS,603488,
2018,GIRONA,SELVA,17027,BREDA,DOMÈSTIC,6096786,
2018,GIRONA,SELVA,17027,BREDA,INDUSTRIAL,5221850,
2018,GIRONA,SELVA,17033,CALDES DE MALAVELLA,INDUSTRIAL,6923691,
2018,GIRONA,SELVA,17033,CALDES DE MALAVELLA,SERVEIS,5916004,
2018,GIRONA,SELVA,17033,CALDES DE MALAVELLA,DOMÈSTIC,13726116,
2018,GIRONA,BAIX EMPORDA,17034,CALONGE I SANT ANTONI,SERVEIS,4199472,
2018,GIRONA,BAIX EMPORDA,17034,CALONGE I SANT ANTONI,DOMÈSTIC,21086657,
2018,GIRONA,PLA DE L'ESTANY,17035,CAMOS,DOMÈSTIC,617476,
2018,GIRONA,RIPOLLES,17036,CAMPDEVANOL,SERVEIS,3050723,
2018,GIRONA,RIPOLLES,17036,CAMPDEVANOL,INDUSTRIAL,5706630,
2018,GIRONA,RIPOLLES,17036,CAMPDEVANOL,DOMÈSTIC,8762656,
2018,GIRONA,GIRONES,17038,CAMPLLONG,SERVEIS,,Dades subjectes a secret estadístic.
2018,GIRONA,GIRONES,17038,CAMPLLONG,DOMÈSTIC,714737,
2018,GIRONA,GIRONES,17044,CASSA DE LA SELVA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,GIRONES,17044,CASSA DE LA SELVA,SERVEIS,3671146,
2018,GIRONA,GIRONES,17044,CASSA DE LA SELVA,DOMÈSTIC,21754912,
2018,GIRONA,GARROTXA,17046,CASTELLFOLLIT DE LA ROCA,SERVEIS,1274675,
2018,GIRONA,GARROTXA,17046,CASTELLFOLLIT DE LA ROCA,DOMÈSTIC,2520837,
2018,GIRONA,ALT EMPORDA,17047,CASTELLO D'EMPURIES,SERVEIS,413269,
2018,GIRONA,ALT EMPORDA,17047,CASTELLO D'EMPURIES,DOMÈSTIC,3661414,
2018,GIRONA,BAIX EMPORDA,17048,CASTELL-PLATJA D'ARO,SERVEIS,16057584,
2018,GIRONA,BAIX EMPORDA,17048,CASTELL-PLATJA D'ARO,DOMÈSTIC,23616928,
2018,GIRONA,GIRONES,17049,CELRA,INDUSTRIAL,76925948,
2018,GIRONA,GIRONES,17049,CELRA,SERVEIS,2512964,
2018,GIRONA,GIRONES,17049,CELRA,DOMÈSTIC,15594472,
2018,GIRONA,PLA DE L'ESTANY,17056,CORNELLA DEL TERRI,DOMÈSTIC,4448756,
2018,GIRONA,PLA DE L'ESTANY,17056,CORNELLA DEL TERRI,INDUSTRIAL,29343742,
2018,GIRONA,PLA DE L'ESTANY,17056,CORNELLA DEL TERRI,SERVEIS,534909,
2018,GIRONA,BAIX EMPORDA,17057,CORÇA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,BAIX EMPORDA,17057,CORÇA,SERVEIS,,Dades subjectes a secret estadístic.
2018,GIRONA,BAIX EMPORDA,17057,CORÇA,DOMÈSTIC,2328681,
2018,GIRONA,ALT EMPORDA,17062,"ESCALA, L'",SERVEIS,4252595,
2018,GIRONA,ALT EMPORDA,17062,"ESCALA, L'",DOMÈSTIC,14819737,
2018,GIRONA,ALT EMPORDA,17066,FIGUERES,SERVEIS,31106781,
2018,GIRONA,ALT EMPORDA,17066,FIGUERES,DOMÈSTIC,87556907,
2018,GIRONA,GIRONES,17067,FLAÇA,SERVEIS,,Dades subjectes a secret estadístic.
2018,GIRONA,GIRONES,17067,FLAÇA,DOMÈSTIC,3074720,
2018,GIRONA,PLA DE L'ESTANY,17071,FONTCOBERTA,DOMÈSTIC,1056401,
2018,GIRONA,GIRONES,17073,FORNELLS DE LA SELVA,SERVEIS,1763598,
2018,GIRONA,GIRONES,17073,FORNELLS DE LA SELVA,DOMÈSTIC,8710951,
2018,GIRONA,GIRONES,17079,GIRONA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,GIRONES,17079,GIRONA,SERVEIS,83765024,
2018,GIRONA,GIRONES,17079,GIRONA,DOMÈSTIC,252458596,
2018,GIRONA,BAIX EMPORDA,17081,GUALTA,SERVEIS,,Dades subjectes a secret estadístic.
2018,GIRONA,BAIX EMPORDA,17081,GUALTA,DOMÈSTIC,268697,
2018,GIRONA,SELVA,17083,HOSTALRIC,INDUSTRIAL,46649150,
2018,GIRONA,SELVA,17083,HOSTALRIC,SERVEIS,594255,
2018,GIRONA,SELVA,17083,HOSTALRIC,DOMÈSTIC,7890190,
2018,GIRONA,ALT EMPORDA,17086,"JONQUERA, LA",SERVEIS,4170178,
2018,GIRONA,ALT EMPORDA,17086,"JONQUERA, LA",DOMÈSTIC,4035756,
2018,GIRONA,GIRONES,17087,JUIA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,GIRONES,17089,LLAGOSTERA,SERVEIS,901819,
2018,GIRONA,GIRONES,17089,LLAGOSTERA,DOMÈSTIC,16004821,
2018,GIRONA,SELVA,17095,LLORET DE MAR,SERVEIS,67883364,
2018,GIRONA,SELVA,17095,LLORET DE MAR,DOMÈSTIC,51370953,
2018,GIRONA,SELVA,17101,MASSANES,DOMÈSTIC,73497,
2018,GIRONA,SELVA,17101,MASSANES,INDUSTRIAL,42301084,
2018,GIRONA,SELVA,17103,MAÇANET DE LA SELVA,DOMÈSTIC,10061723,
2018,GIRONA,SELVA,17103,MAÇANET DE LA SELVA,SERVEIS,1809844,
2018,GIRONA,SELVA,17103,MAÇANET DE LA SELVA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,BAIX EMPORDA,17110,MONT-RAS,DOMÈSTIC,2240732,
2018,GIRONA,BAIX EMPORDA,17110,MONT-RAS,SERVEIS,,Dades subjectes a secret estadístic.
2018,GIRONA,ALT EMPORDA,17111,NAVATA,SERVEIS,,Dades subjectes a secret estadístic.
2018,GIRONA,ALT EMPORDA,17111,NAVATA,DOMÈSTIC,865481,
2018,GIRONA,GARROTXA,17114,OLOT,INDUSTRIAL,57406346,
2018,GIRONA,GARROTXA,17114,OLOT,SERVEIS,25921568,
2018,GIRONA,GARROTXA,17114,OLOT,DOMÈSTIC,83800842,
2018,GIRONA,BAIX EMPORDA,17117,PALAFRUGELL,SERVEIS,7425668,
2018,GIRONA,BAIX EMPORDA,17117,PALAFRUGELL,DOMÈSTIC,39040551,
2018,GIRONA,BAIX EMPORDA,17118,PALAMOS,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,BAIX EMPORDA,17118,PALAMOS,SERVEIS,8695057,
2018,GIRONA,BAIX EMPORDA,17118,PALAMOS,DOMÈSTIC,32980436,
2018,GIRONA,PLA DE L'ESTANY,17123,PALOL DE REVARDIT,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,BAIX EMPORDA,17126,PARLAVA,DOMÈSTIC,193462,
2018,GIRONA,BAIX EMPORDA,17130,"PERA, LA",INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,PLA DE L'ESTANY,17137,PORQUERES,INDUSTRIAL,2854485,
2018,GIRONA,PLA DE L'ESTANY,17137,PORQUERES,SERVEIS,1022073,
2018,GIRONA,PLA DE L'ESTANY,17137,PORQUERES,DOMÈSTIC,8775059,
2018,GIRONA,GARROTXA,17139,"PRESES, LES",INDUSTRIAL,7457876,
2018,GIRONA,GARROTXA,17139,"PRESES, LES",SERVEIS,1039708,
2018,GIRONA,GARROTXA,17139,"PRESES, LES",DOMÈSTIC,2823716,
2018,GIRONA,CERDANYA,17141,PUIGCERDA,SERVEIS,10947112,
2018,GIRONA,CERDANYA,17141,PUIGCERDA,DOMÈSTIC,29683322,
2018,GIRONA,GIRONES,17142,QUART,SERVEIS,2734594,
2018,GIRONA,GIRONES,17142,QUART,DOMÈSTIC,10700259,
2018,GIRONA,SELVA,17146,RIELLS I VIABREA,INDUSTRIAL,10722687,
2018,GIRONA,SELVA,17146,RIELLS I VIABREA,SERVEIS,,Dades subjectes a secret estadístic.
2018,GIRONA,SELVA,17146,RIELLS I VIABREA,DOMÈSTIC,1236861,
2018,GIRONA,RIPOLLES,17147,RIPOLL,INDUSTRIAL,31966103,
2018,GIRONA,RIPOLLES,17147,RIPOLL,SERVEIS,6695608,
2018,GIRONA,RIPOLLES,17147,RIPOLL,DOMÈSTIC,26937329,
2018,GIRONA,SELVA,17148,RIUDARENES,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,SELVA,17148,RIUDARENES,SERVEIS,1083107,
2018,GIRONA,SELVA,17148,RIUDARENES,DOMÈSTIC,3873270,
2018,GIRONA,SELVA,17150,RIUDELLOTS DE LA SELVA,INDUSTRIAL,135647068,
2018,GIRONA,SELVA,17150,RIUDELLOTS DE LA SELVA,SERVEIS,12662843,
2018,GIRONA,SELVA,17150,RIUDELLOTS DE LA SELVA,DOMÈSTIC,3772143,
2018,GIRONA,ALT EMPORDA,17152,ROSES,SERVEIS,1609643,
2018,GIRONA,ALT EMPORDA,17152,ROSES,DOMÈSTIC,12280087,
2018,GIRONA,GIRONES,17155,SALT,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,GIRONES,17155,SALT,SERVEIS,24466958,
2018,GIRONA,GIRONES,17155,SALT,DOMÈSTIC,48976315,
2018,GIRONA,SELVA,17159,SANT FELIU DE BUIXALLEU,INDUSTRIAL,24868738,
2018,GIRONA,SELVA,17159,SANT FELIU DE BUIXALLEU,SERVEIS,,Dades subjectes a secret estadístic.
2018,GIRONA,BAIX EMPORDA,17160,SANT FELIU DE GUIXOLS,SERVEIS,12442110,
2018,GIRONA,BAIX EMPORDA,17160,SANT FELIU DE GUIXOLS,DOMÈSTIC,55304881,
2018,GIRONA,GIRONES,17163,SANT GREGORI,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,GIRONES,17163,SANT GREGORI,SERVEIS,1323095,
2018,GIRONA,GIRONES,17163,SANT GREGORI,DOMÈSTIC,8340662,
2018,GIRONA,GARROTXA,17165,SANT JAUME DE LLIERCA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,GARROTXA,17165,SANT JAUME DE LLIERCA,SERVEIS,,Dades subjectes a secret estadístic.
2018,GIRONA,GARROTXA,17165,SANT JAUME DE LLIERCA,DOMÈSTIC,1387743,
2018,GIRONA,RIPOLLES,17167,SANT JOAN DE LES ABADESSES,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,RIPOLLES,17167,SANT JOAN DE LES ABADESSES,SERVEIS,2123755,
2018,GIRONA,RIPOLLES,17167,SANT JOAN DE LES ABADESSES,DOMÈSTIC,9151303,
2018,GIRONA,GIRONES,17168,SANT JOAN DE MOLLET,SERVEIS,,Dades subjectes a secret estadístic.
2018,GIRONA,GIRONES,17168,SANT JOAN DE MOLLET,DOMÈSTIC,1201507,
2018,GIRONA,GIRONES,17169,SANT JULIA DE RAMIS,DOMÈSTIC,6737320,
2018,GIRONA,GIRONES,17169,SANT JULIA DE RAMIS,SERVEIS,258168,
2018,GIRONA,GIRONES,17169,SANT JULIA DE RAMIS,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,RIPOLLES,17177,SANT PAU DE SEGURIES,SERVEIS,238836,
2018,GIRONA,RIPOLLES,17177,SANT PAU DE SEGURIES,DOMÈSTIC,1020361,
2018,GIRONA,SELVA,17180,SANTA COLOMA DE FARNERS,DOMÈSTIC,23386585,
2018,GIRONA,SELVA,17180,SANTA COLOMA DE FARNERS,INDUSTRIAL,3177346,
2018,GIRONA,SELVA,17180,SANTA COLOMA DE FARNERS,SERVEIS,2700164,
2018,GIRONA,BAIX EMPORDA,17181,SANTA CRISTINA D'ARO,DOMÈSTIC,11202803,
2018,GIRONA,BAIX EMPORDA,17181,SANTA CRISTINA D'ARO,SERVEIS,830761,
2018,GIRONA,ALT EMPORDA,17182,SANTA LLOGAIA D'ALGUEMA,DOMÈSTIC,216300,
2018,GIRONA,GARROTXA,17185,SANT JOAN LES FONTS,SERVEIS,1954582,
2018,GIRONA,GARROTXA,17185,SANT JOAN LES FONTS,INDUSTRIAL,765218407,
2018,GIRONA,GARROTXA,17185,SANT JOAN LES FONTS,DOMÈSTIC,6886840,
2018,GIRONA,GIRONES,17186,SARRIA DE TER,SERVEIS,776653,
2018,GIRONA,GIRONES,17186,SARRIA DE TER,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,GIRONES,17186,SARRIA DE TER,DOMÈSTIC,12900597,
2018,GIRONA,PLA DE L'ESTANY,17190,SERINYA,DOMÈSTIC,1745240,
2018,GIRONA,PLA DE L'ESTANY,17190,SERINYA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,BAIX EMPORDA,17191,SERRA DE DARO,DOMÈSTIC,517289,
2018,GIRONA,SELVA,17193,SILS,SERVEIS,2180005,
2018,GIRONA,SELVA,17193,SILS,INDUSTRIAL,20895066,
2018,GIRONA,SELVA,17193,SILS,DOMÈSTIC,10134698,
2018,GIRONA,BAIX EMPORDA,17199,TORROELLA DE MONTGRI,DOMÈSTIC,14840662,
2018,GIRONA,BAIX EMPORDA,17199,TORROELLA DE MONTGRI,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,BAIX EMPORDA,17199,TORROELLA DE MONTGRI,SERVEIS,4263933,
2018,GIRONA,BAIX EMPORDA,17204,ULLA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,BAIX EMPORDA,17204,ULLA,SERVEIS,,Dades subjectes a secret estadístic.
2018,GIRONA,BAIX EMPORDA,17204,ULLA,DOMÈSTIC,1656315,
2018,GIRONA,GARROTXA,17207,"VALL D'EN BAS, LA",DOMÈSTIC,1244374,
2018,GIRONA,GARROTXA,17207,"VALL D'EN BAS, LA",SERVEIS,,Dades subjectes a secret estadístic.
2018,GIRONA,GARROTXA,17208,"VALL DE BIANYA, LA",SERVEIS,,Dades subjectes a secret estadístic.
2018,GIRONA,GARROTXA,17208,"VALL DE BIANYA, LA",INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,GARROTXA,17208,"VALL DE BIANYA, LA",DOMÈSTIC,1590620,
2018,GIRONA,BAIX EMPORDA,17209,VALL-LLOBREGA,SERVEIS,,Dades subjectes a secret estadístic.
2018,GIRONA,BAIX EMPORDA,17209,VALL-LLOBREGA,DOMÈSTIC,1165325,
2018,GIRONA,SELVA,17213,VIDRERES,SERVEIS,1406667,
2018,GIRONA,SELVA,17213,VIDRERES,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,GIRONA,SELVA,17213,VIDRERES,DOMÈSTIC,11784595,
2018,GIRONA,GIRONES,17215,VILABLAREIX,SERVEIS,944800,
2018,GIRONA,GIRONES,17215,VILABLAREIX,DOMÈSTIC,6929203,
2018,GIRONA,ALT EMPORDA,17221,VILAFANT,SERVEIS,4385231,
2018,GIRONA,ALT EMPORDA,17221,VILAFANT,DOMÈSTIC,9290828,
2018,GIRONA,BAIX EMPORDA,17902,FORALLAC,SERVEIS,389799,
2018,GIRONA,BAIX EMPORDA,17902,FORALLAC,DOMÈSTIC,2370322,
2018,LLEIDA,URGELL,25003,AGRAMUNT,DOMÈSTIC,6078786,
2018,LLEIDA,URGELL,25003,AGRAMUNT,SERVEIS,249406,
2018,LLEIDA,SEGRIA,25004,"ALAMUS, ELS",DOMÈSTIC,985167,
2018,LLEIDA,SEGRIA,25007,ALBATARREC,SERVEIS,,Dades subjectes a secret estadístic.
2018,LLEIDA,SEGRIA,25007,ALBATARREC,DOMÈSTIC,4012002,
2018,LLEIDA,SEGRIA,25011,ALCARRAS,DOMÈSTIC,23337452,
2018,LLEIDA,SEGRIA,25011,ALCARRAS,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,LLEIDA,SEGRIA,25011,ALCARRAS,SERVEIS,2276902,
2018,LLEIDA,SEGRIA,25012,ALCOLETGE,INDUSTRIAL,13239064,
2018,LLEIDA,SEGRIA,25012,ALCOLETGE,SERVEIS,1246306,
2018,LLEIDA,SEGRIA,25012,ALCOLETGE,DOMÈSTIC,8735313,
2018,LLEIDA,SEGRIA,25013,ALFARRAS,DOMÈSTIC,6576215,
2018,LLEIDA,SEGRIA,25013,ALFARRAS,SERVEIS,1964453,
2018,LLEIDA,SEGRIA,25016,ALGUAIRE,SERVEIS,783977,
2018,LLEIDA,SEGRIA,25016,ALGUAIRE,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,LLEIDA,SEGRIA,25016,ALGUAIRE,DOMÈSTIC,6594936,
2018,LLEIDA,SEGRIA,25019,ALMACELLES,SERVEIS,2291525,
2018,LLEIDA,SEGRIA,25019,ALMACELLES,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,LLEIDA,SEGRIA,25019,ALMACELLES,DOMÈSTIC,15693052,
2018,LLEIDA,SEGRIA,25021,ALMENAR,SERVEIS,621333,
2018,LLEIDA,SEGRIA,25021,ALMENAR,INDUSTRIAL,6335945,
2018,LLEIDA,SEGRIA,25021,ALMENAR,DOMÈSTIC,7223561,
2018,LLEIDA,SEGRIA,25023,ALPICAT,SERVEIS,3046811,
2018,LLEIDA,SEGRIA,25023,ALPICAT,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,LLEIDA,SEGRIA,25023,ALPICAT,DOMÈSTIC,17252824,
2018,LLEIDA,VAL D'ARAN,25025,NAUT ARAN,SERVEIS,4538727,
2018,LLEIDA,VAL D'ARAN,25025,NAUT ARAN,DOMÈSTIC,4261874,
2018,LLEIDA,URGELL,25027,ANGLESOLA,SERVEIS,,Dades subjectes a secret estadístic.
2018,LLEIDA,URGELL,25027,ANGLESOLA,DOMÈSTIC,2336985,
2018,LLEIDA,NOGUERA,25034,ARTESA DE SEGRE,DOMÈSTIC,4930378,
2018,LLEIDA,NOGUERA,25034,ARTESA DE SEGRE,SERVEIS,388927,
2018,LLEIDA,SEGRIA,25038,AITONA,DOMÈSTIC,667194,
2018,LLEIDA,NOGUERA,25040,BALAGUER,INDUSTRIAL,30861870,
2018,LLEIDA,NOGUERA,25040,BALAGUER,SERVEIS,11277562,
2018,LLEIDA,NOGUERA,25040,BALAGUER,DOMÈSTIC,33913842,
2018,LLEIDA,NOGUERA,25047,BELLCAIRE D'URGELL,SERVEIS,,Dades subjectes a secret estadístic.
2018,LLEIDA,NOGUERA,25047,BELLCAIRE D'URGELL,DOMÈSTIC,3381735,
2018,LLEIDA,NOGUERA,25047,BELLCAIRE D'URGELL,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,LLEIDA,PLA D'URGELL,25048,BELL-LLOC D'URGELL,DOMÈSTIC,4827302,
2018,LLEIDA,PLA D'URGELL,25048,BELL-LLOC D'URGELL,INDUSTRIAL,,Dades subjectes a secret estadístic.
2018,LLEIDA,PLA D'URGELL,25048,BELL-LLOC D'URGELL,SERVEIS,861991,
2018,LLEIDA,URGELL,25050,BELLPUIG,INDUSTRIAL,48711994,
2018,LLEIDA,URGELL,25050,BELLPUIG,SERVEIS,2436779,
2018,LLEIDA,URGELL,25050,BELLPUIG,DOMÈSTIC,12065655,
2018,LLEIDA,PLA D'URGELL,25052,BELLVIS,DOMÈSTIC,710401,
2018,LLEIDA,SEGRIA,25053,BENAVENT DE SEGRIA,DOMÈSTIC,2689315,
2018,LLEIDA,SEGRIA,25053,BENAVENT DE SEGRIA,SERVEIS,,Dades subjectes a secret estadístic.
2018,LLEIDA,GARRIGUES,25058,"BORGES BLANQUES, LES",INDUSTRIAL,,Dades subjectes a secret estadístic. Inclou el consum del sector energètic.
2018,LLEIDA,GARRIGUES,25058,"BORGES BLANQUES, LES",SERVEIS,1819239,
2018,LLEIDA,GARRIGUES,25058,"BORGES BLANQUES, LES",DOMÈSTIC,10870054,
2018,LLEIDA,VAL D'ARAN,25059,BOSSOST,SERVEIS,,Dades subjectes a secret estadístic.
2018,LLEIDA,VAL D'ARAN,25059,BOSSOST,DOMÈSTIC,1305185,
2018,LLEIDA,PLA D'URGELL,25068,CASTELLNOU DE SEANA,SERVEIS,,Dades subjectes a secret estadístic.
2018,LLEIDA,PLA D'URGELL,25068,CASTELLNOU DE SEANA,DOMÈSTIC,539454,
2018,LLEIDA,SEGARRA,25072,CERVERA,INDUSTRIAL,76470242,
2018,LLEIDA,SEGARRA,25072,CERVERA,SERVEIS,6881799,
2018,LLEIDA,SEGARRA,25072,CERVERA,DOMÈSTIC,22056634,
2018,LLEIDA,SEGRIA,25078,CORBINS,SERVEIS,,Dades subjectes a secret estadístic.
2018,LLEIDA,SEGRIA,25078,CORBINS,DOMÈSTIC,1290869,
2018,LLEIDA,GARRIGUES,25081,"ESPLUGA CALBA, L'",DOMÈSTIC,277366,
2018,LLEIDA,GARRIGUES,25081,"ESPLUGA CALBA, L'",INDUSTRIAL,,Dades subjectes a secret estadístic.
